Date,Price_per_oz_PKR,Price_per_gram_PKR
07/08/13,2006.69,64.517
08/08/13,2073.87,66.677
09/08/13,2099.30,67.494
12/08/13,2201.45,70.778
13/08/13,2200.79,70.757
14/08/13,2244.00,72.146
15/08/13,2360.28,75.885
16/08/13,2392.63,76.925
19/08/13,2390.93,76.870
20/08/13,2374.24,76.333
21/08/13,2369.47,76.180
22/08/13,2394.48,76.984
23/08/13,2489.96,80.054
26/08/13,2520.54,81.037
27/08/13,2543.60,81.779
28/08/13,2537.99,81.598
29/08/13,2495.05,80.218
30/08/13,2454.96,78.929
02/09/13,2530.26,81.350
03/09/13,2543.89,81.788
04/09/13,2455.01,78.930
05/09/13,2437.83,78.378
06/09/13,2497.24,80.288
09/09/13,2465.11,79.255
10/09/13,2386.48,76.727
11/09/13,2404.53,77.308
12/09/13,2254.70,72.490
13/09/13,2305.82,74.134
16/09/13,2255.51,72.516
17/09/13,2245.52,72.195
18/09/13,2339.60,75.220
19/09/13,2349.92,75.552
20/09/13,2221.47,71.422
23/09/13,2289.92,73.623
24/09/13,2304.85,74.103
25/09/13,2308.62,74.224
26/09/13,2304.94,74.105
27/09/13,2302.29,74.020
30/09/13,2302.67,74.033
01/10/13,2241.07,72.052
02/10/13,2302.40,74.024
03/10/13,2298.35,73.894
04/10/13,2306.37,74.152
07/10/13,2375.17,76.363
08/10/13,2361.83,75.934
09/10/13,2321.54,74.639
10/10/13,2301.13,73.983
11/10/13,2269.90,72.979
14/10/13,2255.58,72.518
15/10/13,2254.39,72.480
16/10/13,2272.25,73.055
17/10/13,2321.97,74.653
18/10/13,2321.11,74.626
21/10/13,2367.71,76.124
22/10/13,2413.50,77.596
23/10/13,2402.01,77.227
24/10/13,2418.59,77.759
25/10/13,2388.13,76.780
28/10/13,2387.77,76.769
29/10/13,2397.31,77.075
30/10/13,2417.02,77.709
31/10/13,2338.96,75.199
01/11/13,2354.95,75.713
04/11/13,2322.69,74.676
05/11/13,2330.27,74.920
06/11/13,2338.49,75.184
07/11/13,2314.43,74.411
08/11/13,2307.74,74.195
11/11/13,2290.59,73.644
12/11/13,2228.63,71.652
13/11/13,2211.77,71.110
14/11/13,2231.85,71.756
15/11/13,2224.66,71.525
18/11/13,2193.76,70.531
19/11/13,2191.54,70.460
20/11/13,2139.30,68.780
21/11/13,2146.66,69.017
22/11/13,2136.57,68.692
25/11/13,2176.08,69.963
26/11/13,2152.25,69.196
27/11/13,2130.64,68.502
28/11/13,2134.24,68.617
29/11/13,2171.20,69.806
02/12/13,2080.02,66.874
03/12/13,2077.50,66.793
04/12/13,2136.63,68.694
05/12/13,2105.05,67.679
06/12/13,2112.65,67.923
09/12/13,2149.44,69.106
10/12/13,2203.51,70.844
11/12/13,2173.21,69.870
12/12/13,2091.41,67.240
13/12/13,2112.06,67.904
16/12/13,2137.56,68.724
17/12/13,2126.79,68.378
18/12/13,2114.66,67.988
19/12/13,2047.89,65.841
20/12/13,2061.75,66.287
23/12/13,2064.81,66.385
24/12/13,2070.76,66.576
25/12/13,2058.77,66.191
26/12/13,2100.44,67.531
27/12/13,2123.31,68.266
30/12/13,2068.86,66.515
31/12/13,2053.27,66.014
01/01/14,2053.87,66.034
02/01/14,2110.82,67.864
03/01/14,2120.02,68.160
06/01/14,2126.84,68.379
07/01/14,2099.14,67.489
08/01/14,2060.70,66.253
09/01/14,2060.13,66.235
10/01/14,2125.61,68.340
13/01/14,2157.60,69.369
14/01/14,2145.88,68.992
15/01/14,2126.60,68.372
16/01/14,2119.66,68.149
17/01/14,2138.12,68.742
20/01/14,2137.58,68.725
21/01/14,2095.91,67.385
22/01/14,2089.21,67.170
23/01/14,2110.09,67.841
24/01/14,2100.21,67.523
27/01/14,2076.16,66.750
28/01/14,2067.14,66.460
29/01/14,2078.28,66.818
30/01/14,2020.07,64.947
31/01/14,2024.79,65.099
03/02/14,2040.74,65.611
04/02/14,2057.43,66.148
05/02/14,2099.91,67.514
06/02/14,2105.41,67.691
07/02/14,2111.93,67.900
10/02/14,2116.56,68.049
11/02/14,2134.87,68.638
12/02/14,2130.52,68.498
13/02/14,2153.50,69.237
14/02/14,2251.10,72.375
17/02/14,2285.00,73.464
18/02/14,2303.68,74.065
19/02/14,2267.14,72.890
20/02/14,2290.08,73.628
21/02/14,2289.42,73.607
24/02/14,2304.73,74.099
25/02/14,2298.78,73.908
26/02/14,2227.27,71.608
27/02/14,2229.92,71.693
28/02/14,2227.08,71.602
03/03/14,2247.22,72.250
04/03/14,2220.10,71.378
05/03/14,2208.23,70.996
06/03/14,2239.25,71.994
07/03/14,2150.48,69.139
10/03/14,2103.35,67.624
11/03/14,2092.98,67.291
12/03/14,2085.32,67.044
13/03/14,2090.91,67.224
14/03/14,2131.28,68.522
17/03/14,2101.75,67.573
18/03/14,2061.64,66.283
19/03/14,2054.87,66.066
20/03/14,1990.40,63.993
21/03/14,1995.27,64.149
24/03/14,1951.09,62.729
25/03/14,1941.54,62.422
26/03/14,1932.80,62.141
27/03/14,1929.27,62.028
28/03/14,1944.60,62.520
31/03/14,1941.41,62.418
01/04/14,1939.35,62.352
02/04/14,1967.76,63.265
03/04/14,1945.30,62.543
04/04/14,1958.20,62.958
07/04/14,1951.05,62.728
08/04/14,1950.03,62.695
09/04/14,1929.23,62.026
10/04/14,1948.07,62.632
11/04/14,1948.89,62.658
14/04/14,1922.87,61.822
15/04/14,1882.69,60.530
16/04/14,1897.43,61.004
17/04/14,1904.12,61.219
18/04/14,1904.93,61.245
21/04/14,1898.23,61.030
22/04/14,1892.89,60.858
23/04/14,1899.60,61.073
24/04/14,1925.50,61.906
25/04/14,1936.25,62.252
28/04/14,1925.67,61.912
29/04/14,1915.85,61.596
30/04/14,1891.69,60.819
01/05/14,1878.24,60.387
02/05/14,1926.63,61.943
05/05/14,1938.10,62.311
06/05/14,1933.76,62.172
07/05/14,1897.77,61.015
08/05/14,1895.27,60.934
09/05/14,1887.65,60.689
12/05/14,1924.36,61.870
13/05/14,1929.74,62.043
14/05/14,1951.46,62.741
15/05/14,1924.00,61.858
16/05/14,1903.23,61.190
19/05/14,1910.61,61.427
20/05/14,1918.75,61.689
21/05/14,1918.52,61.682
22/05/14,1925.41,61.903
23/05/14,1921.90,61.790
26/05/14,1920.94,61.760
27/05/14,1881.54,60.493
28/05/14,1879.22,60.418
29/05/14,1880.49,60.459
30/05/14,1857.99,59.736
02/06/14,1850.20,59.485
03/06/14,1856.16,59.677
04/06/14,1852.12,59.547
05/06/14,1877.29,60.356
06/06/14,1873.05,60.220
09/06/14,1878.98,60.411
10/06/14,1894.63,60.914
11/06/14,1892.66,60.850
12/06/14,1921.98,61.793
13/06/14,1941.35,62.416
16/06/14,1943.68,62.491
17/06/14,1945.35,62.544
18/06/14,1958.06,62.953
19/06/14,2042.62,65.672
20/06/14,2051.86,65.969
23/06/14,2058.74,66.190
24/06/14,2063.22,66.334
25/06/14,2076.90,66.774
26/06/14,2084.11,67.006
27/06/14,2068.18,66.493
30/06/14,2077.02,66.778
01/07/14,2076.55,66.763
02/07/14,2087.94,67.129
03/07/14,2083.48,66.985
04/07/14,2087.82,67.125
07/07/14,2081.21,66.912
08/07/14,2078.65,66.830
09/07/14,2085.93,67.064
10/07/14,2112.83,67.929
11/07/14,2114.17,67.972
14/07/14,2065.91,66.421
15/07/14,2047.42,65.826
16/07/14,2052.86,66.001
17/07/14,2089.58,67.182
18/07/14,2062.34,66.306
21/07/14,2066.92,66.453
22/07/14,2071.45,66.599
23/07/14,2064.78,66.384
24/07/14,2014.58,64.770
25/07/14,2046.52,65.797
28/07/14,2032.23,65.338
29/07/14,2032.71,65.353
30/07/14,2036.05,65.460
31/07/14,2013.02,64.720
01/08/14,2009.90,64.620
04/08/14,1991.88,64.040
05/08/14,1955.50,62.871
06/08/14,1980.52,63.675
07/08/14,1975.27,63.506
08/08/14,1965.76,63.201
11/08/14,1978.68,63.616
12/08/14,1970.52,63.354
13/08/14,1965.22,63.183
14/08/14,1974.08,63.468
15/08/14,1953.51,62.807
18/08/14,1962.96,63.110
19/08/14,1951.29,62.735
20/08/14,1964.76,63.168
21/08/14,1958.92,62.981
22/08/14,1962.53,63.097
25/08/14,1963.12,63.116
26/08/14,1967.98,63.272
27/08/14,1972.09,63.404
28/08/14,1979.57,63.645
29/08/14,1982.10,63.726
01/09/14,1985.65,63.840
02/09/14,1953.88,62.819
03/09/14,1952.47,62.773
04/09/14,1973.38,63.446
05/09/14,1961.36,63.059
08/09/14,1942.94,62.467
09/09/14,1939.03,62.341
10/09/14,1941.71,62.428
11/09/14,1912.79,61.498
12/09/14,1904.85,61.242
15/09/14,1921.82,61.788
16/09/14,1919.39,61.710
17/09/14,1923.64,61.846
18/09/14,1898.26,61.030
19/09/14,1829.69,58.826
22/09/14,1821.28,58.555
23/09/14,1831.93,58.898
24/09/14,1825.26,58.683
25/09/14,1794.36,57.690
26/09/14,1820.74,58.538
29/09/14,1795.38,57.723
30/09/14,1737.39,55.858
01/10/14,1759.12,56.557
02/10/14,1754.94,56.422
03/10/14,1725.84,55.487
06/10/14,1763.85,56.709
07/10/14,1751.09,56.299
08/10/14,1770.99,56.939
09/10/14,1790.81,57.576
10/10/14,1793.10,57.650
13/10/14,1790.52,57.566
14/10/14,1787.85,57.481
15/10/14,1769.60,56.894
16/10/14,1779.20,57.203
17/10/14,1777.51,57.148
20/10/14,1789.84,57.545
21/10/14,1807.23,58.104
22/10/14,1766.82,56.805
23/10/14,1772.78,56.996
24/10/14,1773.41,57.016
26/10/14,1767.65,56.831
27/10/14,1759.75,56.577
28/10/14,1769.60,56.894
29/10/14,1775.12,57.072
30/10/14,1693.16,54.436
31/10/14,1668.93,53.657
03/11/14,1671.78,53.749
04/11/14,1641.31,52.769
05/11/14,1574.80,50.631
06/11/14,1598.64,51.397
07/11/14,1615.09,51.926
10/11/14,1592.80,51.210
11/11/14,1590.05,51.121
12/11/14,1599.50,51.425
13/11/14,1590.31,51.130
14/11/14,1657.86,53.301
17/11/14,1649.20,53.023
18/11/14,1647.84,52.979
19/11/14,1637.89,52.659
20/11/14,1653.32,53.156
21/11/14,1670.83,53.718
24/11/14,1671.53,53.741
25/11/14,1695.61,54.515
26/11/14,1674.85,53.848
27/11/14,1654.36,53.189
28/11/14,1572.37,50.553
01/12/14,1674.82,53.847
02/12/14,1680.87,54.041
03/12/14,1671.82,53.750
04/12/14,1671.65,53.745
05/12/14,1652.60,53.132
08/12/14,1660.75,53.394
09/12/14,1726.72,55.515
10/12/14,1708.80,54.939
11/12/14,1725.13,55.464
12/12/14,1714.88,55.135
15/12/14,1624.05,52.214
16/12/14,1579.16,50.771
17/12/14,1599.39,51.422
18/12/14,1594.93,51.278
19/12/14,1606.65,51.655
22/12/14,1575.45,50.652
23/12/14,1591.28,51.161
24/12/14,1584.00,50.927
25/12/14,1580.72,50.821
26/12/14,1619.08,52.055
29/12/14,1598.62,51.397
30/12/14,1637.80,52.657
31/12/14,1584.01,50.927
01/01/15,1585.04,50.960
02/01/15,1591.98,51.183
05/01/15,1632.70,52.493
06/01/15,1673.31,53.798
07/01/15,1668.89,53.656
08/01/15,1648.76,53.009
09/01/15,1660.68,53.392
12/01/15,1666.19,53.569
13/01/15,1717.83,55.229
14/01/15,1695.94,54.526
15/01/15,1704.56,54.803
16/01/15,1777.43,57.146
19/01/15,1780.57,57.247
20/01/15,1810.65,58.214
21/01/15,1821.27,58.555
22/01/15,1849.29,59.456
23/01/15,1847.60,59.402
26/01/15,1808.88,58.157
27/01/15,1822.15,58.584
28/01/15,1817.76,58.442
29/01/15,1709.89,54.974
30/01/15,1746.21,56.142
02/02/15,1744.97,56.102
03/02/15,1748.89,56.228
04/02/15,1759.97,56.584
05/02/15,1745.05,56.105
06/02/15,1692.96,54.430
09/02/15,1719.07,55.269
10/02/15,1709.54,54.963
11/02/15,1701.75,54.713
12/02/15,1710.16,54.983
13/02/15,1760.43,56.599
16/02/15,1766.60,56.798
17/02/15,1676.91,53.914
18/02/15,1673.31,53.798
19/02/15,1665.77,53.556
20/02/15,1651.20,53.087
23/02/15,1660.17,53.376
24/02/15,1659.80,53.364
25/02/15,1684.52,54.159
26/02/15,1690.17,54.340
27/02/15,1690.61,54.354
02/03/15,1674.49,53.836
03/03/15,1662.03,53.436
04/03/15,1654.04,53.179
05/03/15,1652.32,53.123
06/03/15,1622.45,52.163
08/03/15,1595.68,51.302
09/03/15,1602.96,51.536
10/03/15,1593.57,51.234
11/03/15,1576.68,50.692
12/03/15,1587.36,51.035
13/03/15,1593.25,51.224
16/03/15,1592.78,51.209
17/03/15,1582.77,50.887
18/03/15,1621.03,52.117
19/03/15,1647.58,52.971
20/03/15,1709.86,54.973
23/03/15,1733.77,55.742
24/03/15,1728.49,55.572
25/03/15,1731.43,55.667
26/03/15,1743.36,56.050
27/03/15,1727.80,55.550
29/03/15,1726.78,55.517
30/03/15,1705.65,54.838
31/03/15,1696.32,54.538
01/04/15,1729.65,55.610
02/04/15,1706.41,54.862
03/04/15,1745.12,56.107
06/04/15,1774.90,57.064
07/04/15,1718.47,55.250
08/04/15,1681.53,54.062
09/04/15,1667.90,53.624
10/04/15,1677.92,53.946
13/04/15,1660.68,53.392
14/04/15,1643.40,52.837
15/04/15,1664.66,53.520
16/04/15,1662.80,53.460
17/04/15,1653.06,53.147
20/04/15,1628.44,52.356
21/04/15,1629.43,52.387
22/04/15,1610.59,51.782
23/04/15,1617.41,52.001
24/04/15,1599.02,51.410
27/04/15,1671.56,53.742
28/04/15,1694.04,54.465
29/04/15,1691.12,54.371
30/04/15,1646.55,52.938
01/05/15,1643.16,52.829
04/05/15,1669.73,53.683
05/05/15,1687.47,54.253
06/05/15,1683.85,54.137
07/05/15,1667.80,53.621
08/05/15,1675.99,53.884
11/05/15,1663.07,53.469
12/05/15,1682.85,54.105
13/05/15,1745.31,56.113
14/05/15,1782.10,57.296
15/05/15,1782.77,57.317
18/05/15,1804.84,58.027
19/05/15,1741.56,55.993
20/05/15,1748.00,56.200
21/05/15,1747.24,56.175
22/05/15,1742.52,56.023
25/05/15,1748.34,56.210
26/05/15,1708.62,54.933
27/05/15,1703.70,54.775
28/05/15,1702.07,54.723
29/05/15,1707.90,54.910
01/06/15,1705.46,54.832
02/06/15,1709.69,54.968
03/06/15,1682.17,54.083
04/06/15,1646.31,52.930
05/06/15,1642.53,52.809
08/06/15,1627.09,52.312
09/06/15,1628.82,52.368
10/06/15,1634.85,52.562
11/06/15,1635.53,52.584
12/06/15,1626.17,52.283
15/06/15,1638.98,52.694
16/06/15,1632.89,52.499
17/06/15,1644.50,52.872
18/06/15,1649.73,53.040
19/06/15,1640.08,52.730
22/06/15,1648.24,52.992
23/06/15,1613.04,51.860
24/06/15,1620.41,52.097
25/06/15,1616.01,51.956
26/06/15,1607.33,51.677
29/06/15,1606.12,51.638
30/06/15,1605.50,51.618
01/07/15,1584.11,50.930
02/07/15,1600.37,51.453
03/07/15,1597.45,51.359
06/07/15,1604.51,51.586
07/07/15,1537.99,49.448
08/07/15,1538.17,49.453
09/07/15,1569.13,50.449
10/07/15,1586.83,51.018
13/07/15,1580.25,50.806
14/07/15,1566.78,50.373
15/07/15,1540.93,49.542
16/07/15,1529.82,49.185
17/07/15,1513.62,48.664
20/07/15,1499.20,48.200
21/07/15,1514.35,48.687
22/07/15,1511.12,48.583
23/07/15,1495.94,48.096
24/07/15,1495.39,48.078
27/07/15,1483.98,47.711
28/07/15,1496.11,48.101
29/07/15,1510.96,48.578
30/07/15,1501.60,48.277
31/07/15,1506.13,48.423
03/08/15,1478.54,47.536
04/08/15,1485.69,47.766
05/08/15,1487.64,47.829
06/08/15,1478.38,47.531
07/08/15,1508.89,48.512
10/08/15,1550.56,49.852
11/08/15,1563.79,50.277
12/08/15,1584.92,50.956
13/08/15,1571.94,50.539
14/08/15,1554.00,49.962
17/08/15,1564.84,50.311
18/08/15,1522.02,48.934
19/08/15,1549.11,49.805
20/08/15,1579.23,50.773
21/08/15,1564.83,50.310
24/08/15,1516.02,48.741
25/08/15,1529.30,49.168
26/08/15,1483.96,47.710
27/08/15,1512.55,48.630
28/08/15,1519.77,48.862
31/08/15,1523.67,48.987
01/09/15,1514.86,48.704
02/09/15,1545.74,49.697
03/09/15,1548.28,49.778
04/09/15,1521.17,48.907
07/09/15,1510.77,48.572
08/09/15,1523.10,48.969
09/09/15,1523.80,48.991
10/09/15,1537.31,49.426
11/09/15,1528.53,49.143
14/09/15,1508.28,48.492
15/09/15,1522.84,48.960
16/09/15,1557.57,50.077
17/09/15,1592.19,51.190
18/09/15,1584.73,50.950
21/09/15,1586.50,51.007
22/09/15,1543.08,49.611
23/09/15,1545.49,49.689
24/09/15,1585.66,50.980
25/09/15,1576.13,50.674
28/09/15,1524.62,49.018
29/09/15,1529.82,49.185
30/09/15,1518.72,48.828
01/10/15,1514.94,48.706
02/10/15,1594.91,51.277
05/10/15,1634.10,52.538
06/10/15,1662.83,53.461
07/10/15,1682.63,54.098
08/10/15,1639.07,52.697
09/10/15,1654.36,53.189
12/10/15,1655.85,53.237
13/10/15,1664.52,53.516
14/10/15,1685.99,54.206
15/10/15,1684.15,54.147
16/10/15,1682.92,54.107
19/10/15,1655.34,53.221
20/10/15,1661.03,53.403
21/10/15,1642.03,52.792
22/10/15,1656.75,53.266
23/10/15,1653.12,53.149
26/10/15,1656.37,53.253
27/10/15,1669.93,53.690
28/10/15,1678.64,53.969
29/10/15,1641.54,52.777
30/10/15,1641.05,52.761
02/11/15,1626.53,52.294
03/11/15,1611.71,51.818
04/11/15,1587.24,51.031
05/11/15,1578.57,50.752
06/11/15,1558.33,50.102
09/11/15,1541.50,49.560
10/11/15,1521.27,48.910
11/11/15,1504.86,48.382
12/11/15,1506.99,48.451
13/11/15,1503.64,48.343
16/11/15,1501.63,48.279
17/11/15,1498.07,48.164
18/11/15,1496.36,48.109
19/11/15,1501.28,48.267
20/11/15,1474.79,47.416
23/11/15,1490.12,47.909
24/11/15,1497.26,48.138
25/11/15,1492.97,48.000
26/11/15,1506.77,48.444
27/11/15,1486.78,47.801
30/11/15,1485.90,47.773
01/12/15,1491.91,47.966
02/12/15,1476.93,47.484
03/12/15,1437.49,46.217
04/12/15,1533.42,49.300
07/12/15,1490.19,47.911
08/12/15,1465.67,47.122
09/12/15,1469.73,47.253
10/12/15,1467.76,47.190
11/12/15,1451.45,46.665
14/12/15,1429.11,45.947
15/12/15,1443.07,46.396
16/12/15,1486.04,47.777
17/12/15,1439.51,46.281
18/12/15,1476.23,47.462
21/12/15,1488.75,47.865
22/12/15,1496.79,48.123
23/12/15,1502.47,48.306
24/12/15,1507.17,48.457
25/12/15,1505.47,48.402
28/12/15,1467.27,47.174
29/12/15,1469.25,47.237
30/12/15,1456.07,46.814
31/12/15,1453.83,46.742
01/01/16,1447.51,46.538
04/01/16,1453.16,46.720
05/01/16,1465.46,47.116
06/01/16,1469.76,47.254
07/01/16,1496.45,48.112
08/01/16,1462.50,47.021
11/01/16,1460.05,46.942
12/01/16,1447.53,46.539
13/01/16,1478.67,47.540
14/01/16,1461.23,46.980
15/01/16,1460.76,46.964
18/01/16,1462.98,47.036
19/01/16,1464.36,47.080
20/01/16,1485.33,47.754
21/01/16,1480.78,47.608
22/01/16,1473.17,47.363
25/01/16,1515.98,48.740
26/01/16,1521.76,48.926
27/01/16,1517.87,48.801
28/01/16,1490.78,47.930
29/01/16,1497.06,48.132
01/02/16,1507.66,48.472
02/02/16,1500.33,48.237
03/02/16,1541.12,49.548
04/02/16,1554.07,49.964
05/02/16,1562.64,50.240
08/02/16,1597.49,51.360
09/02/16,1595.92,51.310
10/02/16,1597.50,51.361
11/02/16,1646.65,52.941
12/02/16,1646.68,52.942
15/02/16,1608.96,51.729
16/02/16,1594.19,51.255
17/02/16,1601.75,51.497
18/02/16,1613.10,51.862
19/02/16,1604.62,51.590
22/02/16,1592.09,51.187
23/02/16,1602.94,51.536
24/02/16,1584.98,50.958
25/02/16,1586.90,51.020
26/02/16,1536.15,49.388
29/02/16,1560.71,50.178
01/03/16,1555.29,50.004
02/03/16,1565.54,50.333
03/03/16,1597.14,51.349
04/03/16,1624.44,52.227
07/03/16,1627.92,52.339
08/03/16,1607.38,51.679
09/03/16,1599.05,51.411
10/03/16,1604.37,51.582
11/03/16,1622.37,52.160
13/03/16,1612.96,51.858
14/03/16,1610.77,51.787
15/03/16,1599.69,51.431
16/03/16,1613.41,51.872
17/03/16,1669.40,53.672
18/03/16,1654.67,53.199
21/03/16,1659.24,53.346
22/03/16,1664.01,53.499
23/03/16,1597.30,51.354
24/03/16,1590.77,51.145
25/03/16,1588.68,51.077
28/03/16,1597.47,51.360
29/03/16,1608.13,51.702
30/03/16,1593.40,51.229
31/03/16,1619.96,52.083
01/04/16,1576.32,50.680
04/04/16,1561.56,50.205
05/04/16,1584.54,50.944
06/04/16,1578.78,50.759
07/04/16,1596.01,51.313
08/04/16,1607.24,51.674
11/04/16,1669.89,53.688
12/04/16,1699.09,54.627
13/04/16,1698.73,54.615
14/04/16,1694.61,54.483
15/04/16,1699.86,54.652
18/04/16,1702.01,54.721
19/04/16,1775.56,57.086
20/04/16,1780.88,57.257
21/04/16,1780.92,57.258
22/04/16,1776.46,57.115
25/04/16,1781.16,57.266
26/04/16,1799.36,57.851
27/04/16,1804.25,58.008
28/04/16,1841.13,59.194
29/04/16,1870.59,60.141
02/05/16,1830.27,58.845
03/05/16,1839.73,59.149
04/05/16,1817.24,58.426
05/05/16,1816.02,58.386
06/05/16,1829.03,58.805
09/05/16,1783.35,57.336
10/05/16,1792.20,57.620
11/05/16,1823.02,58.611
12/05/16,1776.96,57.131
13/05/16,1790.65,57.571
16/05/16,1794.88,57.707
17/05/16,1806.25,58.072
18/05/16,1768.41,56.856
19/05/16,1727.21,55.531
20/05/16,1732.57,55.703
23/05/16,1716.63,55.191
24/05/16,1699.55,54.642
25/05/16,1707.92,54.911
26/05/16,1710.03,54.979
27/05/16,1700.83,54.683
30/05/16,1677.35,53.928
31/05/16,1676.14,53.889
01/06/16,1671.97,53.755
02/06/16,1673.99,53.820
03/06/16,1716.67,55.192
06/06/16,1724.08,55.431
07/06/16,1714.74,55.130
08/06/16,1780.81,57.255
09/06/16,1805.12,58.036
10/06/16,1805.10,58.035
13/06/16,1820.80,58.540
14/06/16,1820.67,58.536
15/06/16,1832.40,58.913
16/06/16,1788.77,57.510
17/06/16,1830.74,58.860
20/06/16,1832.94,58.930
21/06/16,1808.96,58.160
22/06/16,1806.53,58.081
23/06/16,1811.29,58.234
24/06/16,1858.03,59.737
27/06/16,1859.08,59.771
28/06/16,1860.00,59.800
29/06/16,1915.85,61.596
30/06/16,1959.13,62.988
01/07/16,2069.53,66.537
04/07/16,2129.76,68.474
05/07/16,2087.97,67.130
06/07/16,2093.14,67.296
07/07/16,2061.93,66.292
08/07/16,2123.04,68.257
11/07/16,2126.90,68.381
12/07/16,2113.13,67.939
13/07/16,2134.15,68.615
14/07/16,2127.51,68.401
15/07/16,2120.78,68.185
18/07/16,2100.63,67.537
19/07/16,2087.13,67.103
20/07/16,2034.59,65.414
21/07/16,2081.74,66.929
22/07/16,2057.06,66.136
25/07/16,2049.93,65.907
26/07/16,2058.76,66.191
27/07/16,2134.62,68.630
28/07/16,2114.20,67.973
29/07/16,2132.33,68.556
01/08/16,2143.54,68.916
02/08/16,2161.72,69.501
03/08/16,2135.46,68.657
04/08/16,2127.99,68.417
05/08/16,2061.36,66.274
08/08/16,2065.56,66.409
09/08/16,2075.69,66.735
10/08/16,2101.48,67.564
11/08/16,2087.36,67.110
12/08/16,2062.73,66.318
15/08/16,2074.06,66.683
16/08/16,2072.50,66.632
17/08/16,2062.58,66.313
18/08/16,2066.29,66.433
19/08/16,2021.40,64.990
22/08/16,1981.20,63.697
23/08/16,1972.56,63.419
24/08/16,1943.39,62.481
25/08/16,1942.18,62.443
26/08/16,1953.87,62.818
29/08/16,1978.37,63.606
30/08/16,1950.31,62.704
31/08/16,1953.76,62.815
01/09/16,1976.43,63.544
02/09/16,2029.74,65.258
05/09/16,2037.10,65.494
06/09/16,2096.69,67.410
07/09/16,2066.86,66.451
08/09/16,2047.02,65.813
09/09/16,1988.79,63.941
12/09/16,1992.16,64.050
13/09/16,1968.18,63.279
14/09/16,1978.91,63.624
15/09/16,1985.65,63.840
16/09/16,1964.57,63.162
19/09/16,2002.35,64.377
20/09/16,2018.05,64.882
21/09/16,2079.34,66.852
22/09/16,2083.10,66.973
23/09/16,2062.65,66.316
26/09/16,2037.11,65.495
27/09/16,2005.66,64.484
28/09/16,2008.42,64.572
29/09/16,2001.09,64.337
30/09/16,2001.60,64.353
03/10/16,1967.92,63.270
04/10/16,1860.72,59.824
05/10/16,1853.37,59.587
06/10/16,1809.29,58.170
07/10/16,1836.94,59.059
10/10/16,1845.33,59.329
11/10/16,1827.39,58.752
12/10/16,1828.86,58.799
13/10/16,1832.25,58.908
14/10/16,1822.78,58.604
17/10/16,1829.79,58.829
18/10/16,1845.49,59.334
19/10/16,1850.59,59.498
20/10/16,1838.17,59.099
21/10/16,1835.96,59.027
24/10/16,1843.96,59.285
25/10/16,1867.48,60.041
26/10/16,1845.57,59.336
27/10/16,1847.11,59.386
28/10/16,1861.25,59.841
31/10/16,1877.22,60.354
01/11/16,1923.01,61.826
02/11/16,1937.40,62.289
03/11/16,1923.30,61.835
04/11/16,1926.88,61.951
07/11/16,1905.07,61.249
08/11/16,1922.42,61.807
09/11/16,1933.94,62.178
10/11/16,1946.74,62.589
11/11/16,1815.41,58.367
14/11/16,1774.95,57.066
15/11/16,1790.14,57.554
16/11/16,1778.85,57.191
17/11/16,1748.11,56.203
18/11/16,1738.63,55.898
21/11/16,1737.81,55.872
22/11/16,1745.38,56.115
23/11/16,1717.25,55.211
24/11/16,1708.60,54.933
25/11/16,1736.61,55.833
28/11/16,1742.97,56.038
29/11/16,1743.15,56.044
30/11/16,1730.58,55.639
01/12/16,1732.02,55.686
02/12/16,1755.62,56.444
05/12/16,1755.56,56.442
06/12/16,1750.76,56.288
07/12/16,1794.45,57.693
08/12/16,1779.88,57.225
09/12/16,1766.34,56.789
11/12/16,1767.07,56.813
12/12/16,1790.11,57.553
13/12/16,1772.34,56.982
14/12/16,1764.93,56.744
15/12/16,1675.02,53.853
16/12/16,1687.93,54.268
19/12/16,1673.97,53.819
20/12/16,1687.95,54.269
21/12/16,1668.69,53.649
22/12/16,1655.60,53.229
23/12/16,1654.61,53.197
26/12/16,1650.50,53.065
27/12/16,1673.98,53.820
28/12/16,1685.42,54.187
29/12/16,1694.08,54.466
30/12/16,1663.66,53.488
02/01/17,1669.48,53.675
03/01/17,1705.93,54.847
04/01/17,1718.27,55.244
05/01/17,1722.06,55.366
06/01/17,1728.67,55.578
09/01/17,1728.37,55.568
10/01/17,1757.62,56.509
11/01/17,1747.06,56.169
12/01/17,1766.06,56.780
13/01/17,1762.00,56.650
16/01/17,1761.60,56.637
17/01/17,1797.69,57.797
18/01/17,1787.52,57.470
19/01/17,1781.77,57.285
20/01/17,1781.45,57.275
23/01/17,1796.01,57.743
24/01/17,1791.40,57.595
25/01/17,1781.19,57.267
26/01/17,1767.85,56.838
27/01/17,1797.37,57.787
30/01/17,1791.64,57.602
31/01/17,1832.49,58.916
01/02/17,1840.18,59.163
02/02/17,1828.41,58.785
03/02/17,1833.14,58.937
06/02/17,1856.43,59.686
07/02/17,1852.73,59.567
08/02/17,1852.70,59.566
09/02/17,1853.55,59.593
10/02/17,1880.95,60.474
13/02/17,1880.05,60.445
14/02/17,1890.04,60.766
15/02/17,1877.24,60.355
16/02/17,1887.54,60.686
17/02/17,1885.85,60.631
20/02/17,1894.14,60.898
21/02/17,1884.94,60.602
22/02/17,1879.39,60.424
