Date,Price_per_oz_PKR,Price_per_gram_PKR
17/01/17,127353,4094.51
18/01/17,126034,4052.10
19/01/17,126171,4056.49
20/01/17,126105,4054.36
23/01/17,127157,4088.21
24/01/17,126735,4074.64
25/01/17,125862,4046.55
26/01/17,125143,4023.43
27/01/17,124827,4013.29
30/01/17,125022,4019.55
31/01/17,126489,4066.73
01/02/17,126780,4076.07
02/02/17,127355,4094.57
03/02/17,127753,4107.36
06/02/17,129206,4154.07
07/02/17,129144,4152.09
08/02/17,129426,4161.14
09/02/17,128825,4141.81
10/02/17,129266,4156.00
13/02/17,129171,4152.93
14/02/17,129357,4158.92
15/02/17,128748,4139.36
16/02/17,129322,4157.80
17/02/17,129427,4161.19
20/02/17,129775,4172.37
21/02/17,129480,4162.87
22/02/17,129028,4148.36
23/02/17,130919,4209.14
24/02/17,131777,4236.74
27/02/17,131382,4224.04
28/02/17,130589,4198.52
01/03/17,130591,4198.60
02/03/17,129682,4169.37
03/03/17,129397,4160.21
06/03/17,128475,4130.56
07/03/17,127609,4102.73
08/03/17,126560,4069.01
09/03/17,125614,4038.58
10/03/17,125516,4035.43
13/03/17,126001,4051.02
14/03/17,125837,4045.76
15/03/17,126645,4071.73
16/03/17,128027,4116.17
17/03/17,128820,4141.65
20/03/17,129580,4166.10
21/03/17,130585,4198.42
22/03/17,130623,4199.61
23/03/17,130530,4196.63
24/03/17,130607,4199.11
27/03/17,131348,4222.94
28/03/17,131061,4213.70
29/03/17,131266,4220.29
30/03/17,131031,4212.76
31/03/17,130968,4210.70
03/04/17,131602,4231.10
04/04/17,131583,4230.50
05/04/17,131868,4239.66
06/04/17,131441,4225.94
07/04/17,131409,4224.90
10/04/17,131695,4234.08
11/04/17,133713,4298.96
12/04/17,134900,4337.13
13/04/17,134957,4338.96
14/04/17,135065,4342.45
17/04/17,134430,4322.03
18/04/17,134379,4320.37
19/04/17,134344,4319.26
20/04/17,134726,4331.53
21/04/17,134369,4320.08
24/04/17,133811,4302.13
25/04/17,131887,4240.27
26/04/17,132534,4261.06
27/04/17,132776,4268.84
28/04/17,133363,4287.72
01/05/17,132093,4246.89
02/05/17,131652,4232.72
03/05/17,130061,4181.55
04/05/17,128176,4120.95
05/05/17,128573,4133.73
08/05/17,129044,4148.87
09/05/17,128538,4132.61
10/05/17,127626,4103.28
11/05/17,128385,4127.67
12/05/17,128092,4118.27
15/05/17,129071,4149.74
16/05/17,129844,4174.58
17/05/17,131426,4225.44
18/05/17,131330,4222.35
19/05/17,131078,4214.24
22/05/17,132306,4253.74
23/05/17,131843,4238.84
24/05/17,131579,4230.35
25/05/17,131693,4234.04
26/05/17,133249,4284.06
29/05/17,133027,4276.93
30/05/17,132362,4255.55
31/05/17,132717,4266.95
01/06/17,132759,4268.31
02/06/17,133304,4285.81
05/06/17,133951,4306.62
06/06/17,135325,4350.80
07/06/17,134169,4313.62
08/06/17,134643,4328.86
09/06/17,132646,4264.67
12/06/17,132565,4262.07
13/06/17,132878,4272.13
14/06/17,132422,4257.46
15/06/17,131485,4227.35
16/06/17,131331,4222.41
19/06/17,131081,4214.36
20/06/17,130770,4204.34
21/06/17,130951,4210.17
22/06/17,131317,4221.94
23/06/17,131378,4223.91
26/06/17,130322,4189.94
27/06/17,130166,4184.92
28/06/17,130761,4204.07
29/06/17,130278,4188.55
30/06/17,129907,4176.61
03/07/17,128405,4128.31
04/07/17,128629,4135.52
05/07/17,128486,4130.91
06/07/17,129768,4172.15
07/07/17,128403,4128.24
10/07/17,127722,4106.37
11/07/17,128180,4121.07
12/07/17,128703,4137.88
13/07/17,128023,4116.04
14/07/17,128689,4137.45
17/07/17,129635,4167.87
18/07/17,130840,4206.60
19/07/17,130658,4200.77
20/07/17,129563,4165.53
21/07/17,131982,4243.32
24/07/17,132041,4245.21
25/07/17,131361,4223.36
26/07/17,131653,4232.76
27/07/17,133034,4277.15
28/07/17,133279,4285.01
31/07/17,132421,4257.44
01/08/17,133666,4297.48
02/08/17,133074,4278.43
03/08/17,133346,4287.18
04/08/17,132604,4263.32
07/08/17,132558,4261.85
08/08/17,133643,4296.72
09/08/17,134186,4314.18
10/08/17,135037,4341.53
11/08/17,134935,4338.26
14/08/17,134832,4334.97
15/08/17,134286,4317.38
16/08/17,134436,4322.23
17/08/17,135465,4355.31
18/08/17,135311,4350.33
21/08/17,135471,4355.50
22/08/17,135119,4344.17
23/08/17,135333,4351.07
24/08/17,135478,4355.73
25/08/17,134875,4336.32
28/08/17,138446,4451.16
29/08/17,138534,4453.97
30/08/17,138223,4443.96
31/08/17,138366,4448.58
01/09/17,140084,4503.79
04/09/17,140190,4507.22
05/09/17,141282,4542.31
06/09/17,140379,4513.28
07/09/17,141716,4556.28
08/09/17,142248,4573.37
11/09/17,140509,4517.47
12/09/17,139959,4499.79
13/09/17,140519,4517.79
14/09/17,140475,4516.39
15/09/17,139145,4473.63
18/09/17,137933,4434.63
19/09/17,138135,4441.15
20/09/17,136904,4401.56
21/09/17,135733,4363.91
22/09/17,136870,4400.47
25/09/17,137867,4432.54
26/09/17,136292,4381.89
27/09/17,135277,4349.26
28/09/17,135690,4362.52
29/09/17,135583,4359.09
02/10/17,134133,4312.49
03/10/17,134318,4318.42
04/10/17,134427,4321.94
05/10/17,134107,4311.64
06/10/17,134099,4311.38
09/10/17,135115,4344.06
10/10/17,135426,4354.03
11/10/17,135513,4356.84
12/10/17,136225,4379.73
13/10/17,137390,4417.18
16/10/17,136356,4383.96
17/10/17,135414,4353.67
18/10/17,134368,4320.04
19/10/17,135546,4357.92
20/10/17,134922,4337.85
23/10/17,135138,4344.79
24/10/17,134355,4319.61
25/10/17,134356,4319.65
26/10/17,133505,4292.27
27/10/17,134408,4321.31
30/10/17,134481,4323.66
31/10/17,133653,4297.04
01/11/17,134539,4325.52
02/11/17,134334,4318.95
03/11/17,134164,4313.48
06/11/17,134697,4330.62
07/11/17,134323,4318.58
08/11/17,134799,4333.89
09/11/17,135212,4347.17
10/11/17,133901,4305.01
13/11/17,134631,4328.48
14/11/17,134014,4308.66
15/11/17,134887,4336.71
16/11/17,134641,4328.80
17/11/17,136453,4387.08
20/11/17,135205,4346.96
21/11/17,134892,4336.89
22/11/17,135263,4348.82
23/11/17,135958,4371.15
24/11/17,135553,4358.14
27/11/17,136989,4404.29
28/11/17,136859,4400.13
29/11/17,135340,4351.28
30/11/17,134295,4317.69
01/12/17,134979,4339.67
04/12/17,134555,4326.06
05/12/17,133899,4304.96
06/12/17,133430,4289.89
07/12/17,131490,4227.50
08/12/17,132185,4249.85
11/12/17,133756,4300.34
12/12/17,135477,4355.69
13/12/17,136277,4381.42
14/12/17,138242,4444.60
15/12/17,138507,4453.10
18/12/17,138727,4460.18
19/12/17,139232,4476.41
20/12/17,140025,4501.92
21/12/17,140207,4507.77
22/12/17,141075,4535.67
25/12/17,140758,4525.48
26/12/17,141861,4560.95
27/12/17,142484,4580.98
28/12/17,143213,4604.41
29/12/17,143990,4629.39
01/01/18,144297,4639.24
02/01/18,146226,4701.27
03/01/18,145210,4668.61
04/01/18,146163,4699.25
05/01/18,146421,4707.55
08/01/18,146185,4699.95
09/01/18,144999,4661.82
10/01/18,145820,4688.24
11/01/18,146478,4709.36
12/01/18,147885,4754.62
15/01/18,148492,4774.14
16/01/18,147940,4756.38
17/01/18,147403,4739.11
18/01/18,147034,4727.26
19/01/18,147212,4732.96
22/01/18,147655,4747.21
23/01/18,148629,4778.52
24/01/18,149931,4820.39
25/01/18,149006,4790.65
26/01/18,149277,4799.36
29/01/18,148266,4766.86
30/01/18,148248,4766.29
31/01/18,148757,4782.64
01/02/18,149186,4796.44
02/02/18,147372,4738.14
05/02/18,148212,4765.13
06/02/18,146746,4717.99
07/02/18,146126,4698.07
08/02/18,146219,4701.05
09/02/18,145808,4687.83
12/02/18,146459,4708.77
13/02/18,147241,4733.91
14/02/18,149878,4818.69
15/02/18,149836,4817.33
16/02/18,149011,4790.80
19/02/18,148944,4788.65
20/02/18,147096,4729.25
21/02/18,146848,4721.26
22/02/18,147188,4732.20
23/02/18,146973,4725.29
26/02/18,147284,4735.29
27/02/18,145855,4689.34
28/02/18,145778,4686.88
01/03/18,145798,4687.52
02/03/18,146335,4704.79
05/03/18,146173,4699.57
06/03/18,148227,4765.59
07/03/18,146669,4715.52
08/03/18,146238,4701.65
09/03/18,146540,4711.38
12/03/18,146644,4714.71
13/03/18,146483,4709.55
14/03/18,146659,4715.20
15/03/18,145618,4681.74
16/03/18,145355,4673.26
19/03/18,145601,4681.19
20/03/18,144901,4658.67
21/03/18,153376,4931.16
22/03/18,154225,4958.46
23/03/18,155665,5004.74
26/03/18,156269,5024.17
27/03/18,155527,5000.30
28/03/18,153406,4932.12
29/03/18,153252,4927.15
30/03/18,152831,4913.63
02/04/18,155269,4992.01
03/04/18,154246,4959.12
04/04/18,154285,4960.38
05/04/18,154049,4952.78
06/04/18,153986,4950.75
09/04/18,154210,4957.96
10/04/18,155023,4984.11
11/04/18,156262,5023.94
12/04/18,154728,4974.63
13/04/18,155512,4999.83
16/04/18,156075,5017.93
17/04/18,155577,5001.91
18/04/18,156219,5022.54
19/04/18,155589,5002.31
20/04/18,154351,4962.49
23/04/18,153302,4928.79
24/04/18,154156,4956.24
25/04/18,153041,4920.37
26/04/18,152543,4904.37
27/04/18,153019,4919.69
30/04/18,152282,4895.98
01/05/18,151329,4865.33
02/05/18,151121,4858.66
03/05/18,151772,4879.58
04/05/18,152239,4894.61
07/05/18,152207,4893.58
08/05/18,152353,4898.26
09/05/18,151822,4881.20
10/05/18,152964,4917.92
11/05/18,152346,4898.04
14/05/18,151979,4886.25
15/05/18,149663,4811.77
16/05/18,149494,4806.35
17/05/18,149361,4802.07
18/05/18,149737,4814.17
21/05/18,149482,4805.97
22/05/18,149697,4812.87
23/05/18,149714,4813.41
24/05/18,150897,4851.47
25/05/18,150458,4837.34
28/05/18,150335,4833.38
29/05/18,150775,4847.54
30/05/18,150675,4844.30
31/05/18,150365,4834.35
01/06/18,149480,4805.88
04/06/18,149664,4811.81
05/06/18,149925,4820.21
06/06/18,150115,4826.32
07/06/18,150124,4826.60
08/06/18,150262,4831.03
11/06/18,150288,4831.88
12/06/18,149770,4815.22
13/06/18,153372,4931.02
14/06/18,152592,4905.96
15/06/18,153450,4933.53
18/06/18,153551,4936.79
19/06/18,154618,4971.09
20/06/18,154294,4960.68
21/06/18,154179,4956.96
22/06/18,154362,4962.85
25/06/18,153908,4948.26
26/06/18,153059,4920.96
27/06/18,152301,4896.59
28/06/18,152003,4887.02
29/06/18,152516,4903.49
02/07/18,151162,4859.97
03/07/18,152767,4911.58
04/07/18,153043,4920.45
05/07/18,152896,4915.73
06/07/18,152607,4906.42
09/07/18,152966,4917.98
10/07/18,152758,4911.27
11/07/18,151063,4856.80
12/07/18,151455,4869.38
13/07/18,150906,4851.73
16/07/18,150775,4847.54
17/07/18,156311,5025.52
18/07/18,156690,5037.69
19/07/18,157689,5069.83
20/07/18,158292,5089.21
23/07/18,158166,5085.15
24/07/18,158245,5087.70
25/07/18,159216,5118.91
26/07/18,157922,5077.30
27/07/18,157748,5071.72
30/07/18,148626,4778.43
31/07/18,151169,4860.19
01/08/18,150410,4835.79
02/08/18,148823,4784.78
03/08/18,150594,4841.71
06/08/18,150027,4823.49
07/08/18,149752,4814.65
08/08/18,149875,4818.60
09/08/18,149585,4809.27
10/08/18,150135,4826.95
13/08/18,147635,4746.58
14/08/18,148053,4760.00
15/08/18,146643,4714.69
16/08/18,145730,4685.33
17/08/18,146831,4720.74
20/08/18,146657,4715.12
21/08/18,146858,4721.58
22/08/18,146694,4716.32
23/08/18,145855,4689.36
24/08/18,147232,4733.60
27/08/18,149018,4791.05
28/08/18,148046,4759.80
29/08/18,148608,4777.87
30/08/18,147635,4746.57
31/08/18,147725,4749.47
03/09/18,147835,4753.02
04/09/18,146853,4721.44
05/09/18,147466,4741.15
06/09/18,147883,4754.55
07/09/18,147364,4737.87
10/09/18,147511,4742.59
11/09/18,147384,4738.51
12/09/18,148511,4774.73
13/09/18,148510,4774.71
14/09/18,147857,4753.73
17/09/18,148035,4759.44
18/09/18,147920,4755.75
19/09/18,148551,4776.01
20/09/18,149046,4791.94
21/09/18,148436,4772.34
24/09/18,147885,4754.60
25/09/18,148661,4779.57
26/09/18,147680,4748.02
28/09/18,147346,4737.29
01/10/18,146484,4709.56
02/10/18,148733,4781.87
03/10/18,148019,4758.92
04/10/18,148098,4761.47
05/10/18,148631,4778.60
08/10/18,146687,4716.10
09/10/18,146305,4703.80
10/10/18,152844,4914.04
11/10/18,161110,5179.79
12/10/18,162312,5218.45
15/10/18,161943,5206.59
16/10/18,161802,5202.06
17/10/18,162297,5217.96
18/10/18,162948,5238.91
19/10/18,163545,5258.10
22/10/18,162497,5224.41
23/10/18,164494,5288.60
24/10/18,164960,5303.59
25/10/18,162675,5230.11
26/10/18,164711,5295.59
29/10/18,163456,5255.23
30/10/18,162061,5210.39
31/10/18,162395,5221.11
01/11/18,164403,5285.68
02/11/18,164425,5286.37
05/11/18,164504,5288.92
06/11/18,164076,5275.18
07/11/18,163885,5269.03
08/11/18,162918,5237.93
09/11/18,162092,5211.39
12/11/18,161322,5186.62
13/11/18,160015,5144.61
14/11/18,162595,5227.56
15/11/18,162676,5230.14
16/11/18,163654,5261.60
19/11/18,164192,5278.89
20/11/18,164203,5279.24
21/11/18,164688,5294.83
22/11/18,165162,5310.09
23/11/18,164430,5286.56
26/11/18,164386,5285.15
27/11/18,163519,5257.24
28/11/18,164308,5282.63
29/11/18,164446,5287.07
30/11/18,164024,5273.51
03/12/18,171091,5500.71
04/12/18,170457,5480.33
05/12/18,171560,5515.78
06/12/18,171561,5515.83
07/12/18,173251,5570.16
10/12/18,172915,5559.34
11/12/18,173379,5574.26
12/12/18,173284,5571.21
13/12/18,173362,5573.72
14/12/18,172286,5539.11
17/12/18,173884,5590.51
18/12/18,174549,5611.89
19/12/18,173686,5584.14
20/12/18,175419,5639.84
21/12/18,174741,5618.06
24/12/18,177225,5697.91
25/12/18,176878,5686.75
26/12/18,177431,5704.53
27/12/18,177542,5708.10
28/12/18,178196,5729.14
31/12/18,179415,5768.34
02/01/19,179444,5769.26
03/01/19,180105,5790.51
04/01/19,178610,5742.46
07/01/19,179193,5761.18
08/01/19,179148,5759.73
09/01/19,180977,5818.54
10/01/19,180024,5787.90
11/01/19,180093,5790.14
14/01/19,180932,5817.09
15/01/19,179269,5763.64
16/01/19,180630,5807.37
17/01/19,180409,5800.28
18/01/19,178402,5735.76
21/01/19,179076,5757.44
22/01/19,179679,5776.82
23/01/19,179198,5761.34
24/01/19,178878,5751.07
25/01/19,181259,5827.60
28/01/19,181447,5833.66
29/01/19,182978,5882.88
30/01/19,183995,5915.58
31/01/19,184705,5938.41
01/02/19,182447,5865.81
04/02/19,182872,5879.48
05/02/19,182594,5870.54
06/02/19,181922,5848.91
07/02/19,182468,5866.47
08/02/19,182404,5864.41
11/02/19,182486,5867.07
12/02/19,182796,5877.03
13/02/19,182815,5877.64
14/02/19,183146,5888.27
15/02/19,183866,5911.44
18/02/19,185077,5950.36
19/02/19,186385,5992.41
20/02/19,186473,5995.25
21/02/19,185052,5949.55
22/02/19,185537,5965.16
25/02/19,185054,5949.62
26/02/19,185302,5957.59
27/02/19,184060,5917.65
28/02/19,183542,5901.01
01/03/19,179334,5765.71
04/03/19,179711,5777.83
05/03/19,179163,5760.21
06/03/19,178999,5754.95
07/03/19,179631,5775.27
08/03/19,181444,5833.56
11/03/19,180346,5798.26
12/03/19,181968,5850.42
13/03/19,182418,5864.88
14/03/19,181271,5828.01
15/03/19,181325,5829.72
18/03/19,182932,5881.41
19/03/19,182657,5872.56
20/03/19,184265,5924.26
21/03/19,183065,5885.69
22/03/19,183415,5896.91
25/03/19,185317,5958.09
26/03/19,185030,5948.85
27/03/19,184059,5917.62
28/03/19,181553,5837.06
29/03/19,181963,5850.25
01/04/19,181326,5829.76
02/04/19,181302,5829.00
03/04/19,182948,5881.92
04/04/19,182895,5880.21
05/04/19,182666,5872.84
08/04/19,183852,5910.99
09/04/19,184613,5935.44
10/04/19,185270,5956.58
11/04/19,183458,5898.33
12/04/19,182413,5864.71
15/04/19,182610,5871.05
16/04/19,180840,5814.13
17/04/19,180503,5803.32
18/04/19,180699,5809.62
19/04/19,180635,5807.56
22/04/19,180670,5808.66
23/04/19,180064,5789.18
24/04/19,180507,5803.43
25/04/19,181086,5822.03
26/04/19,182030,5852.41
29/04/19,181244,5827.12
30/04/19,181734,5842.89
01/05/19,180868,5815.06
02/05/19,179792,5780.46
03/05/19,180903,5816.17
06/05/19,181563,5837.40
07/05/19,181746,5843.26
08/05/19,181430,5833.11
09/05/19,181687,5841.36
10/05/19,182091,5854.37
13/05/19,184267,5924.33
14/05/19,183785,5908.82
15/05/19,183898,5912.47
16/05/19,182030,5852.39
17/05/19,183870,5911.57
20/05/19,188957,6075.12
21/05/19,192275,6181.79
22/05/19,194074,6239.62
23/05/19,195147,6274.12
24/05/19,195320,6279.68
27/05/19,193996,6237.12
28/05/19,193269,6213.73
29/05/19,191998,6172.86
30/05/19,194876,6265.42
31/05/19,191726,6164.13
03/06/19,194612,6256.91
04/06/19,195439,6283.51
05/06/19,196049,6303.11
06/06/19,196745,6325.50
07/06/19,200472,6445.32
10/06/19,200293,6439.56
11/06/19,200996,6462.19
12/06/19,202065,6496.54
13/06/19,204372,6570.73
14/06/19,205927,6620.70
17/06/19,210181,6757.47
18/06/19,211358,6795.32
19/06/19,213291,6857.45
20/06/19,218504,7025.06
21/06/19,219887,7069.53
24/06/19,224141,7206.30
25/06/19,223106,7173.02
26/06/19,221443,7119.56
27/06/19,227074,7300.59
28/06/19,229791,7387.95
30/06/19,228002,7330.45
01/07/19,224877,7229.97
02/07/19,224042,7203.13
03/07/19,224995,7233.74
04/07/19,224619,7221.66
05/07/19,219527,7057.94
07/07/19,218999,7041.00
08/07/19,220668,7094.62
09/07/19,220972,7104.40
10/07/19,225050,7235.52
11/07/19,222608,7157.02
12/07/19,223625,7189.71
14/07/19,225081,7236.52
15/07/19,225836,7260.79
16/07/19,224382,7214.06
17/07/19,227321,7308.53
18/07/19,230149,7399.46
19/07/19,227945,7328.61
21/07/19,227934,7328.25
22/07/19,227924,7327.94
23/07/19,227443,7312.48
24/07/19,229132,7366.77
25/07/19,227877,7326.43
26/07/19,227998,7330.31
28/07/19,228773,7355.22
29/07/19,229679,7384.36
30/07/19,230375,7406.73
31/07/19,227006,7298.43
01/08/19,231080,7429.38
02/08/19,229856,7390.04
04/08/19,230406,7407.71
05/08/19,235647,7576.23
06/08/19,235206,7562.06
07/08/19,239896,7712.83
08/08/19,239984,7715.67
09/08/19,236515,7604.14
11/08/19,237116,7623.45
12/08/19,242367,7792.27
13/08/19,240559,7734.14
14/08/19,243076,7815.09
15/08/19,244380,7856.99
16/08/19,241819,7774.66
18/08/19,242414,7793.78
19/08/19,236861,7615.26
20/08/19,241353,7759.69
21/08/19,240520,7732.91
22/08/19,240169,7721.62
23/08/19,244332,7855.46
25/08/19,242980,7811.99
26/08/19,242899,7809.38
27/08/19,245570,7895.26
28/08/19,244046,7846.26
29/08/19,241859,7775.95
30/08/19,239482,7699.52
01/09/19,239838,7710.96
02/09/19,239255,7692.21
03/09/19,242818,7806.78
04/09/19,243182,7818.47
05/09/19,238221,7658.98
06/09/19,235314,7565.52
08/09/19,234381,7535.53
09/09/19,234259,7531.59
10/09/19,233087,7493.94
11/09/19,233662,7512.42
12/09/19,234728,7546.68
13/09/19,233190,7497.23
16/09/19,233298,7500.72
17/09/19,234987,7555.01
18/09/19,233912,7520.43
19/09/19,235129,7559.56
20/09/19,237863,7647.46
22/09/19,236839,7614.54
23/09/19,238305,7661.69
24/09/19,239826,7710.59
25/09/19,236008,7587.84
26/09/19,236961,7618.47
27/09/19,234823,7549.73
29/09/19,234561,7541.30
30/09/19,231667,7448.26
01/10/19,231688,7448.94
02/10/19,234512,7539.75
03/10/19,236333,7598.30
04/10/19,235267,7564.01
06/10/19,236631,7607.85
07/10/19,233575,7509.60
08/10/19,236551,7605.28
09/10/19,237650,7640.61
10/10/19,233962,7522.04
11/10/19,233015,7491.61
13/10/19,232787,7484.29
14/10/19,233870,7519.09
15/10/19,231686,7448.87
16/10/19,232565,7477.14
17/10/19,232952,7489.58
18/10/19,232394,7471.63
21/10/19,231540,7444.18
22/10/19,232752,7483.14
23/10/19,232858,7486.57
24/10/19,234401,7536.16
25/10/19,234388,7535.75
28/10/19,232497,7474.97
29/10/19,231564,7444.95
30/10/19,232684,7480.96
31/10/19,235164,7560.68
01/11/19,234596,7542.43
03/11/19,234443,7537.52
04/11/19,234499,7539.31
05/11/19,231722,7450.03
06/11/19,232738,7482.71
07/11/19,229194,7368.75
08/11/19,227588,7317.11
10/11/19,228091,7333.29
11/11/19,226967,7297.16
12/11/19,227430,7312.05
13/11/19,228024,7331.15
14/11/19,229079,7365.05
15/11/19,228039,7331.63
17/11/19,227901,7327.19
18/11/19,229413,7375.80
19/11/19,229832,7389.26
20/11/19,229844,7389.65
21/11/19,227535,7315.43
22/11/19,227396,7310.94
24/11/19,226942,7296.35
25/11/19,226510,7282.46
26/11/19,226988,7297.84
27/11/19,226292,7275.46
28/11/19,226088,7268.89
29/11/19,227462,7313.09
01/12/19,226642,7286.70
02/12/19,227125,7302.25
03/12/19,229218,7369.52
04/12/19,228936,7360.47
05/12/19,228845,7357.55
06/12/19,225996,7265.93
08/12/19,226171,7271.56
09/12/19,226564,7284.21
10/12/19,226920,7295.64
11/12/19,228633,7350.73
12/12/19,227062,7300.21
13/12/19,228651,7351.30
15/12/19,228473,7345.59
16/12/19,228741,7354.21
17/12/19,228780,7355.46
18/12/19,228618,7350.23
19/12/19,228498,7346.37
20/12/19,228929,7360.24
22/12/19,228481,7345.83
23/12/19,230166,7400.00
24/12/19,231929,7456.68
25/12/19,232065,7461.06
26/12/19,233873,7519.18
27/12/19,233990,7522.96
29/12/19,234407,7536.37
30/12/19,234664,7544.63
31/12/19,234989,7555.06
01/01/20,236354,7598.94
02/01/20,236733,7611.14
03/01/20,240442,7730.39
05/01/20,243063,7814.67
06/01/20,242511,7796.91
07/01/20,247284,7950.38
08/01/20,241322,7758.67
09/01/20,240201,7722.64
10/01/20,241920,7777.92
12/01/20,241056,7750.14
13/01/20,239308,7693.93
14/01/20,239993,7715.97
15/01/20,240855,7743.66
16/01/20,240104,7719.54
17/01/20,240757,7740.50
19/01/20,240738,7739.90
20/01/20,241501,7764.45
21/01/20,240654,7737.22
22/01/20,241345,7759.44
23/01/20,241464,7763.26
24/01/20,243003,7812.72
26/01/20,244608,7864.32
27/01/20,244319,7855.04
28/01/20,242345,7791.58
29/01/20,243550,7830.32
30/01/20,243407,7825.73
31/01/20,245482,7892.43
02/02/20,245513,7893.44
03/02/20,243917,7842.10
04/02/20,240082,7718.80
05/02/20,240267,7724.78
06/02/20,241891,7776.99
07/02/20,242725,7803.79
09/02/20,243346,7823.76
10/02/20,243081,7815.23
11/02/20,242149,7785.28
12/02/20,242399,7793.30
13/02/20,243512,7829.09
14/02/20,244472,7859.97
16/02/20,244335,7855.54
17/02/20,244606,7864.27
18/02/20,247098,7944.39
19/02/20,248336,7984.18
20/02/20,250348,8048.88
21/02/20,253612,8153.81
23/02/20,257130,8266.93
24/02/20,255112,8202.03
25/02/20,253006,8134.32
26/02/20,253509,8150.49
27/02/20,253839,8161.11
28/02/20,244789,7870.13
01/03/20,244765,7869.38
02/03/20,245718,7900.00
03/03/20,253700,8156.63
04/03/20,252497,8117.96
05/03/20,258283,8304.00
06/03/20,258377,8307.00
08/03/20,262543,8440.94
09/03/20,261755,8415.62
10/03/20,259507,8343.34
11/03/20,261853,8418.77
12/03/20,250733,8061.26
13/03/20,239965,7715.07
15/03/20,245167,7882.29
16/03/20,239212,7690.85
17/03/20,244770,7869.55
18/03/20,238197,7658.21
19/03/20,233854,7518.59
20/03/20,237829,7646.39
22/03/20,236987,7619.32
23/03/20,247376,7953.32
24/03/20,259615,8346.81
25/03/20,257584,8281.52
26/03/20,264742,8511.67
27/03/20,262135,8427.82
29/03/20,266488,8567.80
30/03/20,268181,8622.21
31/03/20,262626,8443.62
01/04/20,264998,8519.88
02/04/20,268694,8638.71
03/04/20,269466,8663.53
05/04/20,270349,8691.93
06/04/20,277729,8929.18
07/04/20,275991,8873.31
08/04/20,276148,8878.38
09/04/20,282086,9069.29
10/04/20,281184,9040.26
12/04/20,281046,9035.83
13/04/20,285943,9193.29
14/04/20,287755,9251.54
15/04/20,286457,9209.80
16/04/20,287100,9230.48
17/04/20,280764,9026.76
20/04/20,276628,8893.80
21/04/20,272340,8755.95
22/04/20,274560,8827.31
23/04/20,276517,8890.23
24/04/20,278378,8950.07
26/04/20,277768,8930.45
27/04/20,275121,8845.35
28/04/20,274733,8832.86
29/04/20,276844,8900.76
30/04/20,270850,8708.02
01/05/20,272700,8767.52
03/05/20,271529,8729.85
04/05/20,270068,8682.88
05/05/20,272008,8745.25
06/05/20,269006,8648.76
07/05/20,274796,8834.90
08/05/20,271759,8737.24
11/05/20,271582,8731.57
12/05/20,272917,8774.48
13/05/20,276212,8880.41
14/05/20,277919,8935.29
15/05/20,278770,8962.66
17/05/20,281358,9045.88
18/05/20,278477,8953.23
19/05/20,280266,9010.77
20/05/20,280457,9016.91
21/05/20,277078,8908.25
22/05/20,278713,8960.83
24/05/20,277999,8937.87
25/05/20,278450,8952.39
26/05/20,276077,8876.08
27/05/20,275337,8852.28
28/05/20,277233,8913.24
29/05/20,278393,8950.54
31/05/20,283286,9107.87
01/06/20,283989,9130.46
02/06/20,285813,9189.10
03/06/20,280625,9022.29
04/06/20,280147,9006.95
05/06/20,275271,8850.16
07/06/20,274731,8832.82
08/06/20,277362,8917.39
09/06/20,280895,9030.98
10/06/20,285511,9179.39
11/06/20,284144,9135.44
12/06/20,284627,9150.96
14/06/20,285661,9184.23
15/06/20,284335,9141.59
16/06/20,285067,9165.13
17/06/20,286076,9197.56
18/06/20,286718,9218.18
19/06/20,290947,9354.17
21/06/20,292281,9397.06
22/06/20,292644,9408.73
23/06/20,295653,9505.46
24/06/20,295794,9510.00
25/06/20,296579,9535.25
26/06/20,296769,9541.35
28/06/20,296794,9542.16
29/06/20,298144,9585.54
30/06/20,299343,9624.11
01/07/20,296906,9545.76
02/07/20,298226,9588.20
03/07/20,297493,9564.63
05/07/20,296761,9541.08
06/07/20,297018,9549.35
07/07/20,299728,9636.48
08/07/20,302275,9718.36
09/07/20,301472,9692.55
10/07/20,299478,9628.45
12/07/20,299201,9619.53
13/07/20,301007,9677.58
14/07/20,302157,9714.57
15/07/20,302565,9727.69
16/07/20,300402,9658.14
17/07/20,302952,9740.14
20/07/20,304753,9798.04
21/07/20,309873,9962.66
22/07/20,314076,10098
23/07/20,316708,10182
24/07/20,318425,10238
26/07/20,321177,10326
27/07/20,327982,10545
28/07/20,325540,10466
29/07/20,328206,10552
30/07/20,327112,10517
31/07/20,331186,10648
02/08/20,331994,10674
03/08/20,329976,10609
04/08/20,340272,10940
05/08/20,342392,11008
06/08/20,348996,11220
07/08/20,341712,10986
09/08/20,341978,10995
10/08/20,341612,10983
11/08/20,321835,10347
12/08/20,323742,10409
13/08/20,329224,10585
14/08/20,328270,10554
16/08/20,325652,10470
17/08/20,333168,10712
18/08/20,337079,10837
19/08/20,324695,10439
20/08/20,329239,10585
21/08/20,327083,10516
23/08/20,326223,10488
24/08/20,325403,10462
25/08/20,325100,10452
26/08/20,329380,10590
27/08/20,322834,10379
28/08/20,328685,10567
30/08/20,330376,10622
31/08/20,325642,10470
01/09/20,326220,10488
02/09/20,321830,10347
03/09/20,320399,10301
04/09/20,320869,10316
